Id,SalePrice
2734,150807.01128660227
2735,131839.08204689328
2736,140092.19947336355
2737,125273.06622565861
2738,124543.96642506504
2739,167568.01681452076
2740,139656.78980379904
2741,151112.10854118178
2742,164240.25466320472
2743,153264.09235510524
2744,163048.63627993062
2745,135710.8690671561
2746,131283.84536881532
2747,138150.56837812252
2748,123913.42115391222
2749,130522.0107914232
2750,140089.92277018764
2751,134914.4509053107
2752,170409.87777517948
2753,144575.44198220546
2754,203980.83411306256
2755,129116.93277307048
2756,87786.35238736118
2757,59028.033726345704
2758,83700.05420290661
2759,150565.70499923787
2760,122734.68620040783
2761,145843.71027516434
2762,145441.46617897917
2763,186098.06528396052
2764,138426.6788945286
2765,269464.6530633192
2766,125954.00652036631
2767,89448.78731057564
2768,124076.75995734178
2769,124010.12616170186
2770,139552.07040669906
2771,104187.87159223366
2772,124175.72500394442
2773,158692.417300941
2774,143567.57208469402
2775,125884.67637491082
2776,141245.0096256275
2777,134834.5025799401
2778,98009.24272628609
2779,123314.2941709531
2780,85198.11283663688
2781,98161.12004103322
2782,88964.2315471605
2783,96173.7026409466
2784,124332.49748943714
2785,136069.62192860126
2786,74008.0870044864
2787,126187.34319380161
2788,63389.82838109658
2789,173330.6149316134
2790,111543.88253860876
2791,103258.74208635901
2792,59380.994142330885
2793,163360.26582166902
2794,93133.36557535341
2795,112890.83794024294
2796,85461.31315710103
2797,195696.833304284
2798,97638.89454717259
2799,119223.09028297552
2800,59592.82516703198
2801,104319.61694499642
2802,131819.3057530519
2803,157666.8115041655
2804,120671.89312683548
2805,92064.30620332154
2806,75579.2243926019
2807,164063.08083575914
2808,158987.66534792565
2809,140500.88600659344
2810,134680.0186965451
2811,160653.70249805422
2812,155737.53795880298
2813,152038.4927136823
2814,152662.4828769047
2815,110973.36922447932
2816,219934.5480547131
2817,155223.7227906262
2818,133114.23842653967
2819,152683.68468163323
2820,137149.43806904482
2821,110262.16541284423
2822,176927.23128461096
2823,261343.93845372467
2824,183739.15753597478
2825,144261.7072373926
2826,134287.8385993105
2827,137576.7954926781
2828,209113.7926240055
2829,213726.6563327771
2830,224973.85170200907
2831,168516.50123917664
2832,253227.68193140873
2833,261218.5159472861
2834,206140.2506903135
2835,222643.43447012364
2836,187310.69725284708
2837,150934.84414639877
2838,147027.21486466588
2839,166337.50460793346
2840,217954.71467981787
2841,199591.42961025826
2842,217904.92462485388
2843,153608.62574356658
2844,162051.40549282887
2845,111081.02518537606
2846,194748.21119610447
2847,201198.9649698812
2848,225416.28156290046
2849,199112.70066270456
2850,275337.4976318128
2851,225839.89458168703
2852,235770.93565333608
2853,232889.32157743134
2854,143008.5601984502
2855,208382.39231873397
2856,207204.39715694686
2857,187694.8876974979
2858,198670.954498223
2859,129144.27085775667
2860,124502.72631286204
2861,124107.28126700522
2862,189541.08574678272
2863,130108.95335358435
2864,259966.3598687398
2865,139998.1839860784
2866,129038.4213847329
2867,104268.27446422189
2868,88958.87041342378
2869,106429.4449474092
2870,127066.69498687325
2871,91974.44813947144
2872,58739.149462647896
2873,98030.46892965077
2874,136254.28671721407
2875,122126.39209387692
2876,161030.9542327299
2877,135698.9464880623
2878,163592.89159586612
2879,136419.8888357119
2880,92252.62708482103
2881,145330.46927918162
2882,171402.13983038205
2883,195181.17714844196
2884,210384.01647651943
2885,191369.00145890217
2886,217121.69149431217
2887,88929.7898087881
2888,136915.40426127746
2889,58732.35636016695
2890,86869.93363935531
2891,135337.56030494702
2892,59080.49036914609
2893,86386.58565990723
2894,59619.355996164544
2895,327151.03103998513
2896,270430.2028191444
2897,212577.9291010629
2898,142744.15824403844
2899,223632.173084208
2900,162993.38543406085
2901,182901.46022933736
2902,178298.94353003227
2903,327750.1222263091
2904,353605.4650654944
2905,97690.81193422814
2906,208226.8359306674
2907,108084.50186475943
2908,128173.52103143685
2909,138339.12595351014
2910,86945.98393408374
2911,87133.09806765628
2912,157966.76121497742
2913,90950.16409145738
2914,76116.80998688767
2915,99241.16384179237
2916,87588.4448105448
2917,159985.1189167061
2918,113496.06711507775
2919,221356.31993712208
